time,snmp,counter,unit
2023-09-30 13:24:13,UdpLiteSndbufErrors,0,0.0
2023-09-30 13:24:13,UdpLiteInCsumErrors,0,0.0
2023-09-30 13:24:13,UdpLiteIgnoredMulti,0,0.0
2023-09-30 13:24:13,UdpLiteMemErrors,0,0.0
2023-09-30 13:24:13,Ip6InReceives,0,0.0
2023-09-30 13:24:13,Ip6InHdrErrors,0,0.0
2023-09-30 13:24:13,Ip6InTooBigErrors,0,0.0
2023-09-30 13:24:13,Ip6InNoRoutes,0,0.0
2023-09-30 13:24:13,Ip6InAddrErrors,0,0.0
2023-09-30 13:24:13,Ip6InUnknownProtos,0,0.0
2023-09-30 13:24:13,Ip6InTruncatedPkts,0,0.0
2023-09-30 13:24:13,Ip6InDiscards,0,0.0
2023-09-30 13:24:13,Ip6InDelivers,0,0.0
2023-09-30 13:24:13,Ip6OutForwDatagrams,0,0.0
2023-09-30 13:24:13,Ip6OutRequests,0,0.0
2023-09-30 13:24:13,Ip6OutDiscards,0,0.0
2023-09-30 13:24:13,Ip6OutNoRoutes,0,0.0
2023-09-30 13:24:13,Ip6ReasmTimeout,0,0.0
2023-09-30 13:24:13,Ip6ReasmReqds,0,0.0
2023-09-30 13:24:13,Ip6ReasmOKs,0,0.0
2023-09-30 13:24:13,Ip6ReasmFails,0,0.0
2023-09-30 13:24:13,Ip6FragOKs,0,0.0
2023-09-30 13:24:13,Ip6FragFails,0,0.0
2023-09-30 13:24:13,Ip6FragCreates,0,0.0
2023-09-30 13:24:13,Ip6InMcastPkts,0,0.0
2023-09-30 13:24:13,Ip6OutMcastPkts,0,0.0
2023-09-30 13:24:13,Ip6InOctets,0,0.0
2023-09-30 13:24:13,Ip6OutOctets,0,0.0
2023-09-30 13:24:13,Ip6InMcastOctets,0,0.0
2023-09-30 13:24:13,Ip6OutMcastOctets,0,0.0
2023-09-30 13:24:13,Ip6InBcastOctets,0,0.0
2023-09-30 13:24:13,Ip6OutBcastOctets,0,0.0
2023-09-30 13:24:13,Ip6InNoECTPkts,0,0.0
2023-09-30 13:24:13,Ip6InECT1Pkts,0,0.0
2023-09-30 13:24:13,Ip6InECT0Pkts,0,0.0
2023-09-30 13:24:13,Ip6InCEPkts,0,0.0
2023-09-30 13:24:13,Icmp6InMsgs,0,0.0
2023-09-30 13:24:13,Icmp6InErrors,0,0.0
2023-09-30 13:24:13,Icmp6OutMsgs,0,0.0
2023-09-30 13:24:13,Icmp6OutErrors,0,0.0
2023-09-30 13:24:13,Icmp6InCsumErrors,0,0.0
2023-09-30 13:24:13,Icmp6InDestUnreachs,0,0.0
2023-09-30 13:24:13,Icmp6InPktTooBigs,0,0.0
2023-09-30 13:24:13,Icmp6InTimeExcds,0,0.0
2023-09-30 13:24:13,Icmp6InParmProblems,0,0.0
2023-09-30 13:24:13,Icmp6InEchos,0,0.0
2023-09-30 13:24:13,Icmp6InEchoReplies,0,0.0
2023-09-30 13:24:13,Icmp6InGroupMembQueries,0,0.0
2023-09-30 13:24:13,Icmp6InGroupMembResponses,0,0.0
2023-09-30 13:24:13,Icmp6InGroupMembReductions,0,0.0
2023-09-30 13:24:13,Icmp6InRouterSolicits,0,0.0
2023-09-30 13:24:13,Icmp6InRouterAdvertisements,0,0.0
2023-09-30 13:24:13,Icmp6InNeighborSolicits,0,0.0
2023-09-30 13:24:13,Icmp6InNeighborAdvertisements,0,0.0
2023-09-30 13:24:13,Icmp6InRedirects,0,0.0
2023-09-30 13:24:13,Icmp6InMLDv2Reports,0,0.0
2023-09-30 13:24:13,Icmp6OutDestUnreachs,0,0.0
2023-09-30 13:24:13,Icmp6OutPktTooBigs,0,0.0
2023-09-30 13:24:13,Icmp6OutTimeExcds,0,0.0
2023-09-30 13:24:13,Icmp6OutParmProblems,0,0.0
2023-09-30 13:24:13,Icmp6OutEchos,0,0.0
2023-09-30 13:24:13,Icmp6OutEchoReplies,0,0.0
2023-09-30 13:24:13,Icmp6OutGroupMembQueries,0,0.0
2023-09-30 13:24:13,Icmp6OutGroupMembResponses,0,0.0
2023-09-30 13:24:13,Icmp6OutGroupMembReductions,0,0.0
2023-09-30 13:24:13,Icmp6OutRouterSolicits,0,0.0
2023-09-30 13:24:13,Icmp6OutRouterAdvertisements,0,0.0
2023-09-30 13:24:13,Icmp6OutNeighborSolicits,0,0.0
2023-09-30 13:24:13,Icmp6OutNeighborAdvertisements,0,0.0
2023-09-30 13:24:13,Icmp6OutRedirects,0,0.0
2023-09-30 13:24:13,Icmp6OutMLDv2Reports,0,0.0
2023-09-30 13:24:13,Icmp6InType136,0,0.0
2023-09-30 13:24:13,Icmp6OutType133,0,0.0
2023-09-30 13:24:13,Icmp6OutType135,0,0.0
2023-09-30 13:24:13,Icmp6OutType143,0,0.0
2023-09-30 13:24:13,Udp6InDatagrams,0,0.0
2023-09-30 13:24:13,Udp6NoPorts,0,0.0
2023-09-30 13:24:13,Udp6InErrors,0,0.0
2023-09-30 13:24:13,Udp6OutDatagrams,0,0.0
2023-09-30 13:24:13,Udp6RcvbufErrors,0,0.0
2023-09-30 13:24:13,Udp6SndbufErrors,0,0.0
2023-09-30 13:24:13,Udp6InCsumErrors,0,0.0
2023-09-30 13:24:13,Udp6IgnoredMulti,0,0.0
2023-09-30 13:24:13,Udp6MemErrors,0,0.0
2023-09-30 13:24:13,UdpLite6InDatagrams,0,0.0
2023-09-30 13:24:13,UdpLite6NoPorts,0,0.0
2023-09-30 13:24:13,UdpLite6InErrors,0,0.0
2023-09-30 13:24:13,UdpLite6OutDatagrams,0,0.0
2023-09-30 13:24:13,UdpLite6RcvbufErrors,0,0.0
2023-09-30 13:24:13,UdpLite6SndbufErrors,0,0.0
2023-09-30 13:24:13,UdpLite6InCsumErrors,0,0.0
2023-09-30 13:24:13,UdpLite6MemErrors,0,0.0
2023-09-30 13:24:13,TcpExtSyncookiesSent,0,0.0
2023-09-30 13:24:13,TcpExtSyncookiesRecv,0,0.0
2023-09-30 13:24:13,TcpExtSyncookiesFailed,0,0.0
2023-09-30 13:24:13,TcpExtEmbryonicRsts,0,0.0
2023-09-30 13:24:13,TcpExtPruneCalled,0,0.0
2023-09-30 13:24:13,TcpExtRcvPruned,0,0.0
2023-09-30 13:24:13,TcpExtOfoPruned,0,0.0
2023-09-30 13:24:13,TcpExtOutOfWindowIcmps,0,0.0
2023-09-30 13:24:13,TcpExtLockDroppedIcmps,0,0.0
2023-09-30 13:24:13,TcpExtArpFilter,0,0.0
2023-09-30 13:24:13,TcpExtTW,0,0.0
2023-09-30 13:24:13,TcpExtTWRecycled,0,0.0
2023-09-30 13:24:13,TcpExtTWKilled,0,0.0
2023-09-30 13:24:13,TcpExtPAWSActive,0,0.0
2023-09-30 13:24:13,TcpExtPAWSEstab,0,0.0
2023-09-30 13:24:13,TcpExtDelayedACKs,10,0.0
2023-09-30 13:24:13,TcpExtDelayedACKLocked,0,0.0
2023-09-30 13:24:13,TcpExtDelayedACKLost,0,0.0
2023-09-30 13:24:13,TcpExtListenOverflows,0,0.0
2023-09-30 13:24:13,TcpExtListenDrops,0,0.0
2023-09-30 13:24:13,TcpExtTCPHPHits,87,0.0
2023-09-30 13:24:13,TcpExtTCPPureAcks,8,0.0
2023-09-30 13:24:13,TcpExtTCPHPAcks,101,0.0
2023-09-30 13:24:13,TcpExtTCPRenoRecovery,0,0.0
2023-09-30 13:24:13,TcpExtTCPSackRecovery,0,0.0
2023-09-30 13:24:13,TcpExtTCPSACKReneging,0,0.0
2023-09-30 13:24:13,TcpExtTCPSACKReorder,0,0.0
2023-09-30 13:24:13,TcpExtTCPRenoReorder,0,0.0
2023-09-30 13:24:13,TcpExtTCPTSReorder,0,0.0
2023-09-30 13:24:13,TcpExtTCPFullUndo,0,0.0
2023-09-30 13:24:13,TcpExtTCPPartialUndo,0,0.0
2023-09-30 13:24:13,TcpExtTCPDSACKUndo,0,0.0
2023-09-30 13:24:13,TcpExtTCPLossUndo,0,0.0
2023-09-30 13:24:13,TcpExtTCPLostRetransmit,0,0.0
2023-09-30 13:24:13,TcpExtTCPRenoFailures,0,0.0
2023-09-30 13:24:13,TcpExtTCPSackFailures,0,0.0
2023-09-30 13:24:13,TcpExtTCPLossFailures,0,0.0
2023-09-30 13:24:13,TcpExtTCPFastRetrans,0,0.0
2023-09-30 13:24:13,TcpExtTCPSlowStartRetrans,0,0.0
2023-09-30 13:24:13,TcpExtTCPTimeouts,0,0.0
2023-09-30 13:24:13,TcpExtTCPLossProbes,0,0.0
2023-09-30 13:24:13,TcpExtTCPLossProbeRecovery,0,0.0
2023-09-30 13:24:13,TcpExtTCPRenoRecoveryFail,0,0.0
2023-09-30 13:24:13,TcpExtTCPSackRecoveryFail,0,0.0
2023-09-30 13:24:13,TcpExtTCPRcvCollapsed,0,0.0
2023-09-30 13:24:13,TcpExtTCPBacklogCoalesce,0,0.0
2023-09-30 13:24:13,TcpExtTCPDSACKOldSent,0,0.0
2023-09-30 13:24:13,TcpExtTCPDSACKOfoSent,0,0.0
2023-09-30 13:24:13,TcpExtTCPDSACKRecv,0,0.0
2023-09-30 13:24:13,TcpExtTCPDSACKOfoRecv,0,0.0
2023-09-30 13:24:13,TcpExtTCPAbortOnData,0,0.0
2023-09-30 13:24:13,TcpExtTCPAbortOnClose,0,0.0
2023-09-30 13:24:13,TcpExtTCPAbortOnMemory,0,0.0
2023-09-30 13:24:13,TcpExtTCPAbortOnTimeout,0,0.0
2023-09-30 13:24:13,TcpExtTCPAbortOnLinger,0,0.0
2023-09-30 13:24:13,TcpExtTCPAbortFailed,0,0.0
2023-09-30 13:24:13,TcpExtTCPMemoryPressures,0,0.0
2023-09-30 13:24:13,TcpExtTCPMemoryPressuresChrono,0,0.0
2023-09-30 13:24:13,TcpExtTCPSACKDiscard,0,0.0
2023-09-30 13:24:13,TcpExtTCPDSACKIgnoredOld,0,0.0
2023-09-30 13:24:13,TcpExtTCPDSACKIgnoredNoUndo,0,0.0
2023-09-30 13:24:13,TcpExtTCPSpuriousRTOs,0,0.0
2023-09-30 13:24:13,TcpExtTCPMD5NotFound,0,0.0
2023-09-30 13:24:13,TcpExtTCPMD5Unexpected,0,0.0
2023-09-30 13:24:13,TcpExtTCPMD5Failure,0,0.0
2023-09-30 13:24:13,TcpExtTCPSackShifted,0,0.0
2023-09-30 13:24:13,TcpExtTCPSackMerged,0,0.0
2023-09-30 13:24:13,TcpExtTCPSackShiftFallback,0,0.0
2023-09-30 13:24:13,TcpExtTCPBacklogDrop,0,0.0
2023-09-30 13:24:13,TcpExtPFMemallocDrop,0,0.0
2023-09-30 13:24:13,TcpExtTCPMinTTLDrop,0,0.0
2023-09-30 13:24:13,TcpExtTCPDeferAcceptDrop,0,0.0
2023-09-30 13:24:13,TcpExtIPReversePathFilter,0,0.0
2023-09-30 13:24:13,TcpExtTCPTimeWaitOverflow,0,0.0
2023-09-30 13:24:13,TcpExtTCPReqQFullDoCookies,0,0.0
2023-09-30 13:24:13,TcpExtTCPReqQFullDrop,0,0.0
2023-09-30 13:24:13,TcpExtTCPRetransFail,0,0.0
2023-09-30 13:24:13,TcpExtTCPRcvCoalesce,0,0.0
2023-09-30 13:24:13,TcpExtTCPOFOQueue,0,0.0
2023-09-30 13:24:13,TcpExtTCPOFODrop,0,0.0
2023-09-30 13:24:13,TcpExtTCPOFOMerge,0,0.0
2023-09-30 13:24:13,TcpExtTCPChallengeACK,0,0.0
2023-09-30 13:24:13,TcpExtTCPSYNChallenge,0,0.0
2023-09-30 13:24:13,TcpExtTCPFastOpenActive,0,0.0
2023-09-30 13:24:13,TcpExtTCPFastOpenActiveFail,0,0.0
2023-09-30 13:24:13,TcpExtTCPFastOpenPassive,0,0.0
2023-09-30 13:24:13,TcpExtTCPFastOpenPassiveFail,0,0.0
2023-09-30 13:24:13,TcpExtTCPFastOpenListenOverflow,0,0.0
2023-09-30 13:24:13,TcpExtTCPFastOpenCookieReqd,0,0.0
2023-09-30 13:24:13,TcpExtTCPFastOpenBlackhole,0,0.0
2023-09-30 13:24:13,TcpExtTCPSpuriousRtxHostQueues,0,0.0
2023-09-30 13:24:13,TcpExtBusyPollRxPackets,0,0.0
2023-09-30 13:24:13,TcpExtTCPAutoCorking,0,0.0
2023-09-30 13:24:13,TcpExtTCPFromZeroWindowAdv,0,0.0
2023-09-30 13:24:13,TcpExtTCPToZeroWindowAdv,0,0.0
2023-09-30 13:24:13,TcpExtTCPWantZeroWindowAdv,0,0.0
2023-09-30 13:24:13,TcpExtTCPSynRetrans,0,0.0
2023-09-30 13:24:13,TcpExtTCPOrigDataSent,128,0.0
2023-09-30 13:24:13,TcpExtTCPHystartTrainDetect,0,0.0
2023-09-30 13:24:13,TcpExtTCPHystartTrainCwnd,0,0.0
2023-09-30 13:24:13,TcpExtTCPHystartDelayDetect,0,0.0
2023-09-30 13:24:13,TcpExtTCPHystartDelayCwnd,0,0.0
2023-09-30 13:24:13,TcpExtTCPACKSkippedSynRecv,0,0.0
2023-09-30 13:24:13,TcpExtTCPACKSkippedPAWS,0,0.0
2023-09-30 13:24:13,TcpExtTCPACKSkippedSeq,0,0.0
2023-09-30 13:24:13,TcpExtTCPACKSkippedFinWait2,0,0.0
2023-09-30 13:24:13,TcpExtTCPACKSkippedTimeWait,0,0.0
2023-09-30 13:24:13,TcpExtTCPACKSkippedChallenge,0,0.0
2023-09-30 13:24:13,TcpExtTCPWinProbe,0,0.0
2023-09-30 13:24:13,TcpExtTCPKeepAlive,0,0.0
2023-09-30 13:24:13,TcpExtTCPMTUPFail,0,0.0
2023-09-30 13:24:13,TcpExtTCPMTUPSuccess,0,0.0
2023-09-30 13:24:13,TcpExtTCPDelivered,128,0.0
2023-09-30 13:24:13,TcpExtTCPDeliveredCE,0,0.0
2023-09-30 13:24:13,TcpExtTCPAckCompressed,0,0.0
2023-09-30 13:24:13,TcpExtTCPZeroWindowDrop,0,0.0
2023-09-30 13:24:13,TcpExtTCPRcvQDrop,0,0.0
2023-09-30 13:24:13,TcpExtTCPWqueueTooBig,0,0.0
2023-09-30 13:24:13,TcpExtTCPFastOpenPassiveAltKey,0,0.0
2023-09-30 13:24:13,TcpExtTcpTimeoutRehash,0,0.0
2023-09-30 13:24:13,TcpExtTcpDuplicateDataRehash,0,0.0
2023-09-30 13:24:13,TcpExtTCPDSACKRecvSegs,0,0.0
2023-09-30 13:24:13,TcpExtTCPDSACKIgnoredDubious,0,0.0
2023-09-30 13:24:13,TcpExtTCPMigrateReqSuccess,0,0.0
2023-09-30 13:24:13,TcpExtTCPMigrateReqFailure,0,0.0
2023-09-30 13:24:13,IpExtInNoRoutes,0,0.0
2023-09-30 13:24:13,IpExtInTruncatedPkts,0,0.0
2023-09-30 13:24:13,IpExtInMcastPkts,0,0.0
2023-09-30 13:24:13,IpExtOutMcastPkts,0,0.0
2023-09-30 13:24:13,IpExtInBcastPkts,0,0.0
2023-09-30 13:24:13,IpExtOutBcastPkts,0,0.0
2023-09-30 13:24:13,IpExtInOctets,82186,0.0
2023-09-30 13:24:13,IpExtOutOctets,82186,0.0
2023-09-30 13:24:13,IpExtInMcastOctets,0,0.0
2023-09-30 13:24:13,IpExtOutMcastOctets,0,0.0
2023-09-30 13:24:13,IpExtInBcastOctets,0,0.0
2023-09-30 13:24:13,IpExtOutBcastOctets,0,0.0
2023-09-30 13:24:13,IpExtInCsumErrors,0,0.0
2023-09-30 13:24:13,IpExtInNoECTPkts,174,0.0
2023-09-30 13:24:13,IpExtInECT1Pkts,0,0.0
2023-09-30 13:24:13,IpExtInECT0Pkts,0,0.0
2023-09-30 13:24:13,IpExtInCEPkts,0,0.0
2023-09-30 13:24:13,IpExtReasmOverlaps,0,0.0
